ts	contract	seed	result	actualRounds	totalTx	deposits	syncRedeems	asyncRedeems	processBatch	finalizeBatch	rebalances	settlements	rateUpdates	priceUpdates	invariantChecks	invariantFails	totalGasUsed	wallMs
1776382671220	S4_ExchangeRateFeeAccrual	6132345	PASSED	50	197	114	24	0	0	0	0	0	50	9	50	0	61919757	291
1776382676805	S5_SanctionedUserInterlace	6132345	PASSED	50	2048	1620	367	17	17	17	0	0	6	4	51	0	501690373	1637
1776382681297	S6_InFlightEdgeCases	6132345	PASSED	50	429	157	16	83	27	27	58	33	16	12	51	0	150300554	576
1776382685936	S7_FullProtocolEndurance	6132345	PASSED	15	873	524	100	173	15	15	15	12	15	4	17	0	215732929	728
1776382690247	S8_InvestSettlementEdge	6132345	PASSED	50	243	100	0	0	0	0	50	65	16	12	51	0	100863980	414
1776382695608	S9_MultiAdapterMix	6132345	PASSED	50	1466	863	0	386	50	50	50	45	9	13	102	0	480744576	1466
1776382700511	S10_InterleavedOperations	6132345	PASSED	50	630	192	42	159	57	57	50	31	20	22	147	0	265167883	988
1776382705584	S1_DepositRedeemMix	6142345	PASSED	50	1218	840	372	0	0	0	0	0	4	2	51	0	284133782	1134
1776382710522	S2_AsyncRedeemFullCycle	6142345	PASSED	50	510	58	0	337	50	50	0	0	9	6	151	0	294039135	978
1776382716463	S3_RebalanceSettlement	6142345	PASSED	50	1815	880	0	704	50	50	50	63	9	9	201	0	745097205	2063
1776382720716	S4_ExchangeRateFeeAccrual	6142345	PASSED	50	196	116	21	0	0	0	0	0	50	9	50	0	61861105	291
1776382726382	S5_SanctionedUserInterlace	6142345	PASSED	50	2193	1799	333	17	17	17	0	0	6	4	51	0	547970665	1744
1776382730867	S6_InFlightEdgeCases	6142345	PASSED	50	416	145	16	80	29	29	58	31	16	12	51	0	147419137	551
1776382735555	S7_FullProtocolEndurance	6142345	PASSED	15	901	502	116	208	15	15	15	11	15	4	17	0	231803194	753
1776382739906	S8_InvestSettlementEdge	6142345	PASSED	50	246	100	0	0	0	0	50	68	16	12	51	0	101966496	398
1776382745440	S9_MultiAdapterMix	6142345	PASSED	50	1609	853	0	531	49	49	50	55	9	13	102	0	572365454	1651
1776382750375	S10_InterleavedOperations	6142345	PASSED	50	647	187	31	192	55	55	50	33	21	23	143	0	277991994	1001
1776382755498	S1_DepositRedeemMix	6152345	PASSED	50	1358	881	471	0	0	0	0	0	4	2	51	0	319251555	1217
1776382760308	S2_AsyncRedeemFullCycle	6152345	PASSED	50	466	53	0	298	50	50	0	0	9	6	151	0	270523687	930
1776382766306	S3_RebalanceSettlement	6152345	PASSED	50	1845	884	0	720	50	50	50	73	9	9	201	0	761219281	2071
1776382770489	S4_ExchangeRateFeeAccrual	6152345	PASSED	50	185	109	17	0	0	0	0	0	50	9	50	0	59854545	294
1776382776257	S5_SanctionedUserInterlace	6152345	PASSED	50	2443	1948	434	17	17	17	0	0	6	4	51	0	612455914	1877
1776382780706	S6_InFlightEdgeCases	6152345	PASSED	50	387	142	19	67	25	25	58	23	16	12	51	0	134680564	518
1776382785449	S7_FullProtocolEndurance	6152345	PASSED	15	959	488	122	276	15	15	15	9	15	4	17	0	264349488	821
1776382789818	S8_InvestSettlementEdge	6152345	PASSED	50	239	100	0	0	0	0	50	61	16	12	51	0	99079902	431
1776382795272	S9_MultiAdapterMix	6152345	PASSED	50	1588	929	0	432	49	49	50	57	9	13	102	0	530897151	1534
1776382800265	S10_InterleavedOperations	6152345	PASSED	50	689	210	40	193	59	59	50	34	21	23	148	0	288731901	1052
1776382805430	S1_DepositRedeemMix	6162345	PASSED	50	1416	950	460	0	0	0	0	0	4	2	51	0	335155950	1279
1776382810326	S2_AsyncRedeemFullCycle	6162345	PASSED	50	487	54	0	320	49	49	0	0	9	6	151	0	283104757	951
1776382816248	S3_RebalanceSettlement	6162345	PASSED	50	1784	857	0	700	48	48	50	63	9	9	201	0	734514951	2040
1776382820472	S4_ExchangeRateFeeAccrual	6162345	PASSED	50	201	120	22	0	0	0	0	0	50	9	50	0	62408409	296
1776382826224	S5_SanctionedUserInterlace	6162345	PASSED	50	2302	1854	387	17	17	17	0	0	6	4	51	0	568304552	1847
1776382830630	S6_InFlightEdgeCases	6162345	PASSED	50	344	99	12	63	25	25	58	34	16	12	51	0	132369388	507
1776382835265	S7_FullProtocolEndurance	6162345	PASSED	15	908	513	132	187	15	15	15	12	15	4	17	0	227168809	744
1776382839568	S8_InvestSettlementEdge	6162345	PASSED	50	236	100	0	0	0	0	50	58	16	12	51	0	97819967	401
1776382844936	S9_MultiAdapterMix	6162345	PASSED	50	1473	817	0	440	50	50	50	44	9	13	102	0	500646006	1444
1776382849904	S10_InterleavedOperations	6162345	PASSED	50	712	204	48	209	61	61	50	35	21	23	149	0	298406486	1077
1776382854930	S1_DepositRedeemMix	6172345	PASSED	50	1232	833	393	0	0	0	0	0	4	2	51	0	287788808	1113
1776382859890	S2_AsyncRedeemFullCycle	6172345	PASSED	50	515	61	0	339	50	50	0	0	9	6	151	0	294129208	983
1776382865862	S3_RebalanceSettlement	6172345	PASSED	50	1821	926	0	671	49	49	50	58	9	9	201	0	736616747	2047
1776382870104	S4_ExchangeRateFeeAccrual	6172345	PASSED	50	203	124	20	0	0	0	0	0	50	9	50	0	62904485	297
1776382875708	S5_SanctionedUserInterlace	6172345	PASSED	50	2134	1753	320	17	17	17	0	0	6	4	51	0	531236627	1696
1776382880172	S6_InFlightEdgeCases	6172345	PASSED	50	379	127	16	65	26	26	58	33	16	12	51	0	135632782	530
1776382884797	S7_FullProtocolEndurance	6172345	PASSED	15	868	478	113	204	15	15	15	9	15	4	17	0	222855208	713
1776382889117	S8_InvestSettlementEdge	6172345	PASSED	50	241	100	0	0	0	0	50	63	16	12	51	0	99835597	401
1776382894700	S9_MultiAdapterMix	6172345	PASSED	50	1516	851	0	448	50	50	50	45	9	13	102	0	514252216	1651
1776382899736	S10_InterleavedOperations	6172345	PASSED	50	733	227	56	213	59	59	50	25	21	23	151	0	302524264	1114
1776382904770	S1_DepositRedeemMix	6182345	PASSED	50	1179	782	391	0	0	0	0	0	4	2	51	0	275807536	1081
1776382909660	S2_AsyncRedeemFullCycle	6182345	PASSED	50	498	54	0	329	50	50	0	0	9	6	151	0	286796604	981
1776382915546	S3_RebalanceSettlement	6182345	PASSED	50	1687	865	0	593	48	48	50	65	9	9	201	0	671009870	1948
1776382919770	S4_ExchangeRateFeeAccrual	6182345	PASSED	50	172	100	13	0	0	0	0	0	50	9	50	0	57713552	274
1776382925370	S5_SanctionedUserInterlace	6182345	PASSED	50	2138	1650	427	17	17	17	0	0	6	4	51	0	535402283	1708
1776382929853	S6_InFlightEdgeCases	6182345	PASSED	50	450	163	19	85	27	27	58	43	16	12	51	0	156241567	579
1776382934458	S7_FullProtocolEndurance	6182345	PASSED	15	828	476	128	147	15	15	15	13	15	4	17	0	199364637	678
1776382938759	S8_InvestSettlementEdge	6182345	PASSED	50	238	100	0	0	0	0	50	60	16	12	51	0	98673213	397
1776382944103	S9_MultiAdapterMix	6182345	PASSED	50	1395	818	0	360	49	49	50	47	9	13	102	0	457359481	1434
1776382949044	S10_InterleavedOperations	6182345	PASSED	50	657	189	40	183	58	58	50	35	21	23	147	0	279201342	1011
1776382954089	S1_DepositRedeemMix	6192345	PASSED	50	1248	829	413	0	0	0	0	0	4	2	51	0	292475491	1146
1776382958938	S2_AsyncRedeemFullCycle	6192345	PASSED	50	457	55	0	291	48	48	0	0	9	6	151	0	268025744	917
1776382964764	S3_RebalanceSettlement	6192345	PASSED	50	1601	770	0	603	50	50	50	60	9	9	201	0	650270786	1878
1776382968983	S4_ExchangeRateFeeAccrual	6192345	PASSED	50	194	111	24	0	0	0	0	0	50	9	50	0	61666750	290
1776382974756	S5_SanctionedUserInterlace	6192345	PASSED	50	2279	1818	400	17	17	17	0	0	6	4	51	0	566320939	1831
1776382979209	S6_InFlightEdgeCases	6192345	PASSED	50	406	136	11	81	31	31	58	30	16	12	51	0	145378153	536
1776382983806	S7_FullProtocolEndurance	6192345	PASSED	15	819	469	114	151	15	15	15	21	15	4	17	0	201837345	671
1776382988105	S8_InvestSettlementEdge	6192345	PASSED	50	241	100	0	0	0	0	50	63	16	12	51	0	100048764	403
1776382993458	S9_MultiAdapterMix	6192345	PASSED	50	1436	786	0	428	49	49	50	52	9	13	102	0	490486180	1448
1776382998385	S10_InterleavedOperations	6192345	PASSED	50	619	185	32	173	55	55	50	25	21	23	143	0	263175595	983
1776383003379	S1_DepositRedeemMix	6202345	PASSED	50	1155	752	397	0	0	0	0	0	4	2	51	0	271116400	1087
1776383008274	S2_AsyncRedeemFullCycle	6202345	PASSED	50	502	58	0	329	50	50	0	0	9	6	151	0	286493828	979
1776383014125	S3_RebalanceSettlement	6202345	PASSED	50	1654	797	0	630	50	50	50	59	9	9	201	0	673787329	1927
1776383018348	S4_ExchangeRateFeeAccrual	6202345	PASSED	50	184	108	17	0	0	0	0	0	50	9	50	0	59738526	282
1776383024101	S5_SanctionedUserInterlace	6202345	PASSED	50	2190	1696	433	17	17	17	0	0	6	4	51	0	547985247	1816
1776383028541	S6_InFlightEdgeCases	6202345	PASSED	50	396	136	16	71	26	26	58	35	16	12	51	0	139086535	519
1776383033177	S7_FullProtocolEndurance	6202345	PASSED	15	869	498	118	173	15	15	15	16	15	4	17	0	216263870	714
1776383037542	S8_InvestSettlementEdge	6202345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100379308	427
1776383042910	S9_MultiAdapterMix	6202345	PASSED	50	1464	843	0	400	49	49	50	51	9	13	102	0	490647617	1448
1776383047839	S10_InterleavedOperations	6202345	PASSED	50	661	189	41	200	55	55	50	29	20	22	147	0	284601065	1029
1776383052808	S1_DepositRedeemMix	6212345	PASSED	50	1137	755	376	0	0	0	0	0	4	2	51	0	266361288	1049
1776383057644	S2_AsyncRedeemFullCycle	6212345	PASSED	50	478	55	0	308	50	50	0	0	9	6	151	0	277346493	946
1776383063403	S3_RebalanceSettlement	6212345	PASSED	50	1633	865	0	541	49	49	50	61	9	9	201	0	636130570	1884
1776383067608	S4_ExchangeRateFeeAccrual	6212345	PASSED	50	192	116	17	0	0	0	0	0	50	9	50	0	60925024	311
1776383073256	S5_SanctionedUserInterlace	6212345	PASSED	50	2219	1781	380	16	16	16	0	0	6	4	51	0	553466378	1754
1776383077701	S6_InFlightEdgeCases	6212345	PASSED	50	411	152	15	75	27	27	58	29	16	12	51	0	143544981	550
1776383082346	S7_FullProtocolEndurance	6212345	PASSED	15	843	420	145	202	15	15	15	12	15	4	17	0	219704320	729
1776383086693	S8_InvestSettlementEdge	6212345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100352828	400
1776383092157	S9_MultiAdapterMix	6212345	PASSED	50	1533	851	0	451	50	50	50	59	9	13	102	0	524312783	1531
1776383097117	S10_InterleavedOperations	6212345	PASSED	50	662	186	35	199	59	59	50	30	21	23	148	0	283670355	1029
1776383102169	S1_DepositRedeemMix	6222345	PASSED	50	1207	791	410	0	0	0	0	0	4	2	51	0	284711921	1114
1776383107046	S2_AsyncRedeemFullCycle	6222345	PASSED	50	489	55	0	319	50	50	0	0	9	6	151	0	283706032	952
1776383112946	S3_RebalanceSettlement	6222345	PASSED	50	1675	855	0	581	50	50	50	71	9	9	201	0	665395454	1944
1776383117159	S4_ExchangeRateFeeAccrual	6222345	PASSED	50	211	124	28	0	0	0	0	0	50	9	50	0	64011840	303
1776383122826	S5_SanctionedUserInterlace	6222345	PASSED	50	2232	1805	366	17	17	17	0	0	6	4	51	0	556620851	1763
1776383127276	S6_InFlightEdgeCases	6222345	PASSED	50	411	153	17	75	23	23	58	34	16	12	51	0	142792806	535
1776383131967	S7_FullProtocolEndurance	6222345	PASSED	15	911	519	126	192	15	15	15	10	15	4	17	0	228043646	757
1776383136261	S8_InvestSettlementEdge	6222345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100319266	395
1776383141792	S9_MultiAdapterMix	6222345	PASSED	50	1652	965	0	458	49	49	50	59	9	13	102	0	558028602	1606
1776383146801	S10_InterleavedOperations	6222345	PASSED	50	754	223	54	234	60	60	50	31	20	22	148	0	314910986	1104
1776383151950	S1_DepositRedeemMix	6232345	PASSED	50	1323	879	438	0	0	0	0	0	4	2	51	0	310179267	1184
1776383156907	S2_AsyncRedeemFullCycle	6232345	PASSED	50	476	54	0	313	47	47	0	0	9	6	151	0	276245942	985
1776383162737	S3_RebalanceSettlement	6232345	PASSED	50	1653	885	0	537	48	48	50	67	9	9	201	0	645894515	1911
1776383166906	S4_ExchangeRateFeeAccrual	6232345	PASSED	50	183	107	17	0	0	0	0	0	50	9	50	0	59622661	282
1776383172535	S5_SanctionedUserInterlace	6232345	PASSED	50	2188	1715	412	17	17	17	0	0	6	4	51	0	543292668	1729
1776383177004	S6_InFlightEdgeCases	6232345	PASSED	50	441	160	21	86	27	27	58	34	16	12	51	0	152427614	556
1776383181546	S7_FullProtocolEndurance	6232345	PASSED	15	778	396	128	174	15	15	15	16	15	4	17	0	200115776	655
1776383185924	S8_InvestSettlementEdge	6232345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	99537763	400
1776383191239	S9_MultiAdapterMix	6232345	PASSED	50	1461	864	0	375	49	49	50	52	9	13	102	0	478857621	1434
1776383196167	S10_InterleavedOperations	6232345	PASSED	50	668	209	43	176	58	58	50	30	21	23	149	0	277623182	1024
1776383201126	S1_DepositRedeemMix	6242345	PASSED	50	1107	734	367	0	0	0	0	0	4	2	51	0	259775159	1030
1776383206025	S2_AsyncRedeemFullCycle	6242345	PASSED	50	519	59	0	347	49	49	0	0	9	6	151	0	297889104	1000
1776383211937	S3_RebalanceSettlement	6242345	PASSED	50	1746	804	0	716	50	50	50	58	9	9	201	0	728726947	2009
1776383216114	S4_ExchangeRateFeeAccrual	6242345	PASSED	50	175	104	12	0	0	0	0	0	50	9	50	0	58451689	277
1776383221772	S5_SanctionedUserInterlace	6242345	PASSED	50	2190	1780	349	17	17	17	0	0	6	4	51	0	545400270	1712
1776383226222	S6_InFlightEdgeCases	6242345	PASSED	50	413	157	21	71	24	24	58	30	16	12	51	0	141647250	527
1776383230813	S7_FullProtocolEndurance	6242345	PASSED	15	812	432	117	189	15	15	15	10	15	4	17	0	208569121	693
1776383235107	S8_InvestSettlementEdge	6242345	PASSED	50	244	100	0	0	0	0	50	66	16	12	51	0	101146420	401
1776383240668	S9_MultiAdapterMix	6242345	PASSED	50	1733	1005	0	509	50	50	50	47	9	13	102	0	590944546	1664
1776383245645	S10_InterleavedOperations	6242345	PASSED	50	633	181	30	191	56	56	50	27	20	22	145	0	273375314	1001
1776383250834	S1_DepositRedeemMix	6252345	PASSED	50	1479	1013	460	0	0	0	0	0	4	2	51	0	347652113	1283
1776383255683	S2_AsyncRedeemFullCycle	6252345	PASSED	50	477	56	0	306	50	50	0	0	9	6	151	0	274739863	942
1776383261669	S3_RebalanceSettlement	6252345	PASSED	50	1731	899	0	597	50	50	50	67	9	9	201	0	684306363	2076
1776383265896	S4_ExchangeRateFeeAccrual	6252345	PASSED	50	213	129	25	0	0	0	0	0	50	9	50	0	64639042	304
1776383271455	S5_SanctionedUserInterlace	6252345	PASSED	50	2101	1637	403	17	17	17	0	0	6	4	51	0	519199858	1669
1776383275925	S6_InFlightEdgeCases	6252345	PASSED	50	401	147	14	72	25	25	58	32	16	12	51	0	144127217	531
1776383280540	S7_FullProtocolEndurance	6252345	PASSED	15	883	507	131	167	15	15	15	14	15	4	17	0	217195060	722
1776383284854	S8_InvestSettlementEdge	6252345	PASSED	50	243	100	0	0	0	0	50	65	16	12	51	0	100821981	413
1776383290200	S9_MultiAdapterMix	6252345	PASSED	50	1412	808	0	390	49	49	50	44	9	13	102	0	471887319	1410
1776383295222	S10_InterleavedOperations	6252345	PASSED	50	671	190	46	195	58	58	50	30	21	23	147	0	283974820	1115
1776383300303	S1_DepositRedeemMix	6262345	PASSED	50	1243	850	387	0	0	0	0	0	4	2	51	0	290110408	1177
1776383305182	S2_AsyncRedeemFullCycle	6262345	PASSED	50	471	54	0	306	48	48	0	0	9	6	151	0	274739890	952
1776383311149	S3_RebalanceSettlement	6262345	PASSED	50	1801	944	0	624	49	49	50	67	9	9	201	0	712515601	2032
1776383315387	S4_ExchangeRateFeeAccrual	6262345	PASSED	50	216	126	31	0	0	0	0	0	50	9	50	0	64677054	322
1776383321115	S5_SanctionedUserInterlace	6262345	PASSED	50	2285	1833	391	17	17	17	0	0	6	4	51	0	567270355	1815
1776383325549	S6_InFlightEdgeCases	6262345	PASSED	50	333	97	15	61	23	23	58	28	16	12	51	0	125566903	494
1776383330234	S7_FullProtocolEndurance	6262345	PASSED	15	932	490	115	250	15	15	15	13	15	4	17	0	251731217	777
1776383334524	S8_InvestSettlementEdge	6262345	PASSED	50	238	100	0	0	0	0	50	60	16	12	51	0	98609028	394
1776383339995	S9_MultiAdapterMix	6262345	PASSED	50	1539	899	0	425	49	49	50	45	9	13	102	0	512112499	1553
1776383344963	S10_InterleavedOperations	6262345	PASSED	50	648	191	49	172	58	58	50	26	21	23	148	0	272025486	1051
1776383350043	S1_DepositRedeemMix	6272345	PASSED	50	1247	816	425	0	0	0	0	0	4	2	51	0	294085553	1150
1776383354915	S2_AsyncRedeemFullCycle	6272345	PASSED	50	490	56	0	323	48	48	0	0	9	6	151	0	284104983	961
1776383360892	S3_RebalanceSettlement	6272345	PASSED	50	1678	826	0	627	49	49	50	59	9	9	201	0	677695924	2063
1776383365133	S4_ExchangeRateFeeAccrual	6272345	PASSED	50	233	142	32	0	0	0	0	0	50	9	50	0	67523182	323
1776383370772	S5_SanctionedUserInterlace	6272345	PASSED	50	2231	1775	395	17	17	17	0	0	6	4	51	0	547848880	1739
1776383375188	S6_InFlightEdgeCases	6272345	PASSED	50	361	117	11	64	27	27	58	29	16	12	51	0	130995215	507
1776383379888	S7_FullProtocolEndurance	6272345	PASSED	15	902	525	112	187	15	15	15	14	15	4	17	0	226063417	759
1776383384201	S8_InvestSettlementEdge	6272345	PASSED	50	246	100	0	0	0	0	50	68	16	12	51	0	102046051	401
1776383389590	S9_MultiAdapterMix	6272345	PASSED	50	1480	825	0	441	50	50	50	42	9	13	102	0	501857741	1470
1776383394556	S10_InterleavedOperations	6272345	PASSED	50	666	198	36	190	59	59	50	32	20	22	148	0	281662534	1035
1776383399659	S1_DepositRedeemMix	6282345	PASSED	50	1303	853	444	0	0	0	0	0	4	2	51	0	305518761	1180
1776383404479	S2_AsyncRedeemFullCycle	6282345	PASSED	50	459	51	0	293	50	50	0	0	9	6	151	0	266681722	918
1776383410269	S3_RebalanceSettlement	6282345	PASSED	50	1556	758	0	571	50	50	50	59	9	9	201	0	630599476	1865
1776383414439	S4_ExchangeRateFeeAccrual	6282345	PASSED	50	195	115	21	0	0	0	0	0	50	9	50	0	61759420	291
1776383419953	S5_SanctionedUserInterlace	6282345	PASSED	50	2029	1658	310	17	17	17	0	0	6	4	51	0	496351398	1638
1776383424376	S6_InFlightEdgeCases	6282345	PASSED	50	410	144	21	75	25	25	58	34	16	12	51	0	141923759	524
1776383429013	S7_FullProtocolEndurance	6282345	PASSED	15	875	500	86	215	14	14	15	12	15	4	17	0	227850082	724
1776383433345	S8_InvestSettlementEdge	6282345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100279083	424
1776383438754	S9_MultiAdapterMix	6282345	PASSED	50	1505	814	0	467	50	50	50	52	9	13	102	0	520256779	1482
1776383443682	S10_InterleavedOperations	6282345	PASSED	50	637	197	46	164	54	54	50	30	20	22	145	0	267082162	1012
1776383448716	S1_DepositRedeemMix	6292345	PASSED	50	1241	811	424	0	0	0	0	0	4	2	51	0	291130300	1135
1776383453626	S2_AsyncRedeemFullCycle	6292345	PASSED	50	487	54	0	318	50	50	0	0	9	6	151	0	282242450	966
1776383459765	S3_RebalanceSettlement	6292345	PASSED	50	1957	867	0	848	50	50	50	74	9	9	201	0	842344886	2197
1776383463953	S4_ExchangeRateFeeAccrual	6292345	PASSED	50	168	96	13	0	0	0	0	0	50	9	50	0	57608022	270
1776383469599	S5_SanctionedUserInterlace	6292345	PASSED	50	2192	1741	393	16	16	16	0	0	6	4	51	0	545922143	1740
1776383474023	S6_InFlightEdgeCases	6292345	PASSED	50	348	117	13	57	23	23	58	29	16	12	51	0	127352943	488
1776383478626	S7_FullProtocolEndurance	6292345	PASSED	15	886	503	114	190	15	15	15	15	15	4	17	0	224305203	732
1776383482910	S8_InvestSettlementEdge	6292345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100346423	397
1776383488371	S9_MultiAdapterMix	6292345	PASSED	50	1551	902	0	417	50	50	50	60	9	13	102	0	517957695	1547
1776383493345	S10_InterleavedOperations	6292345	PASSED	50	667	191	41	198	56	56	50	33	20	22	147	0	285033545	1035
1776383498461	S1_DepositRedeemMix	6302345	PASSED	50	1364	904	454	0	0	0	0	0	4	2	51	0	320245259	1214
1776383503343	S2_AsyncRedeemFullCycle	6302345	PASSED	50	508	55	0	338	50	50	0	0	9	6	151	0	292179104	976
1776383509175	S3_RebalanceSettlement	6302345	PASSED	50	1677	832	0	608	50	50	50	69	9	9	201	0	675426622	1926
1776383513377	S4_ExchangeRateFeeAccrual	6302345	PASSED	50	176	102	15	0	0	0	0	0	50	9	50	0	58578720	289
1776383519093	S5_SanctionedUserInterlace	6302345	PASSED	50	2265	1879	325	17	17	17	0	0	6	4	51	0	561516425	1758
1776383523532	S6_InFlightEdgeCases	6302345	PASSED	50	370	123	7	63	25	25	58	41	16	12	51	0	137206406	519
1776383528276	S7_FullProtocolEndurance	6302345	PASSED	15	1013	585	112	243	14	14	15	11	15	4	17	0	265677813	819
1776383532616	S8_InvestSettlementEdge	6302345	PASSED	50	241	100	0	0	0	0	50	63	16	12	51	0	99889668	405
1776383537986	S9_MultiAdapterMix	6302345	PASSED	50	1498	868	0	415	50	50	50	43	9	13	102	0	498324247	1479
1776383542951	S10_InterleavedOperations	6302345	PASSED	50	661	206	40	175	57	57	50	32	21	23	146	0	274793789	1056
1776383548067	S1_DepositRedeemMix	6312345	PASSED	50	1294	832	456	0	0	0	0	0	4	2	51	0	304018131	1180
1776383552915	S2_AsyncRedeemFullCycle	6312345	PASSED	50	488	56	0	321	48	48	0	0	9	6	151	0	281687892	939
1776383558748	S3_RebalanceSettlement	6312345	PASSED	50	1692	851	0	613	49	49	50	62	9	9	201	0	678224283	1941
1776383562986	S4_ExchangeRateFeeAccrual	6312345	PASSED	50	206	131	16	0	0	0	0	0	50	9	50	0	62673798	294
1776383568517	S5_SanctionedUserInterlace	6312345	PASSED	50	2021	1623	337	17	17	17	0	0	6	4	51	0	498180749	1615
1776383572928	S6_InFlightEdgeCases	6312345	PASSED	50	344	109	20	53	22	22	58	32	16	12	51	0	127246699	486
1776383577602	S7_FullProtocolEndurance	6312345	PASSED	15	919	479	159	199	15	15	15	18	15	4	17	0	236023370	756
1776383581919	S8_InvestSettlementEdge	6312345	PASSED	50	245	100	0	0	0	0	50	67	16	12	51	0	101675494	401
1776383587264	S9_MultiAdapterMix	6312345	PASSED	50	1460	816	0	424	50	50	50	48	9	13	102	0	496407199	1444
1776383592201	S10_InterleavedOperations	6312345	PASSED	50	649	185	39	185	56	56	50	36	20	22	146	0	277964813	1020
1776383597155	S1_DepositRedeemMix	6322345	PASSED	50	1131	750	375	0	0	0	0	0	4	2	51	0	265220924	1053
1776383602096	S2_AsyncRedeemFullCycle	6322345	PASSED	50	524	55	0	354	50	50	0	0	9	6	151	0	301832144	1052
1776383608052	S3_RebalanceSettlement	6322345	PASSED	50	1760	819	0	704	50	50	50	69	9	9	201	0	731312896	2008
1776383612264	S4_ExchangeRateFeeAccrual	6322345	PASSED	50	181	107	15	0	0	0	0	0	50	9	50	0	59253612	279
1776383617799	S5_SanctionedUserInterlace	6322345	PASSED	50	2002	1566	375	17	17	17	0	0	6	4	51	0	493168738	1624
1776383622245	S6_InFlightEdgeCases	6322345	PASSED	50	415	146	15	83	27	27	58	31	16	12	51	0	147029022	537
1776383626890	S7_FullProtocolEndurance	6322345	PASSED	15	867	477	124	192	14	14	15	12	15	4	17	0	220298075	744
1776383631203	S8_InvestSettlementEdge	6322345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	99568147	403
1776383636531	S9_MultiAdapterMix	6322345	PASSED	50	1363	727	0	421	50	50	50	43	9	13	102	0	467553762	1411
1776383641531	S10_InterleavedOperations	6322345	PASSED	50	732	229	35	226	59	59	50	32	20	22	147	0	306456771	1082
1776383646530	S1_DepositRedeemMix	6332345	PASSED	50	1225	813	406	0	0	0	0	0	4	2	51	0	288526156	1117
1776383651470	S2_AsyncRedeemFullCycle	6332345	PASSED	50	549	59	0	375	50	50	0	0	9	6	151	0	314133817	1064
1776383657457	S3_RebalanceSettlement	6332345	PASSED	50	1871	927	0	707	48	48	50	73	9	9	201	0	764045695	2095
1776383661649	S4_ExchangeRateFeeAccrual	6332345	PASSED	50	185	111	15	0	0	0	0	0	50	9	50	0	59799632	281
1776383667256	S5_SanctionedUserInterlace	6332345	PASSED	50	2139	1755	323	17	17	17	0	0	6	4	51	0	524240961	1671
1776383671707	S6_InFlightEdgeCases	6332345	PASSED	50	386	133	10	72	27	27	58	31	16	12	51	0	140659329	532
1776383676388	S7_FullProtocolEndurance	6332345	PASSED	15	879	452	114	235	15	15	15	14	15	4	17	0	237502972	786
1776383680672	S8_InvestSettlementEdge	6332345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100346762	401
1776383686198	S9_MultiAdapterMix	6332345	PASSED	50	1658	1004	0	423	50	50	50	59	9	13	102	0	546232079	1589
